id,cleaned_text,sentiment
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,BIGGEST GIRL GROUP IN THE WORLD I vote for Biggest Fans at The Pop Hub Awards TPHAs22BLACKPINK,Positive
1.59796E+18,CR7 Live Free Mint,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,The furthest distance r o R I L in the world,Positive
1.59796E+18,DIGNIFIED BB PLAYER SUMBUL,Positive
1.59796E+18,sasa Wednesday wednesdaynetflix USA Ukrainian Russia quote goodmorning WorldCup RIP God knows when we need comfort Especially when a friend or a family member this link You find this comfort that comes from God,Positive
1.59796E+18,Come join my Squad Let us face off against the world s best MOBA players together,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Sesi SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,fascinated by your brain in a positive way,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,trump donaldjtrumpjr repmtg CatalinaLauf kimKBaltimore karilake seanhannity TuckerCarlson TedCruz Covid Vaccine virus Pfizer Moderna Mandate trudeau Canada Ukraine Russia Putin These 12 need to be voted out now They are pocketing bribes from the LGBT,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Because the right wing of politics isn t inherently authoritarian neither is the left Republicans are less interested in authoritarian big governments stepping over freedoms and rights Vaccine mandates and lockdowns remember the push for those Both sides wanted it,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Kay ic SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,There is no way if I was CBS that I would give up that game the NY Market ratings will be huge,Neutral
1.59796E+18,There are clouds in the sky that are easy to disperse and all the feasts in the world are easy to disperse,Positive
1.59796E+18,It is absolutely great to see some amazing Crypto projects coming together to show the world how cryptocurrencies can work for them,Positive
1.59796E+18,Sarma5 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,CR7 Live Free Mint Eri nevruz za hakihea,Positive
1.59796E+18,25 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Uncharted Roller Coaster to Launch at Spanish Theme Park PortAventura World,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Ouigee SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,CR7 Live Free Mint vivek patel st student tail19 tokiya,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,they are the moment,Neutral
1.59796E+18,Exchange Great world cup Thanks for giveway Lbank FIFAWorldCup lbank SaudiArabia morrocco,Positive
1.59796E+18,Amen,Neutral
1.59796E+18,Ssb SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,What a World Cup appearance for your hero Mr15,Positive
1.59796E+18,Homo sapiens have existed for 300 000 years and we ve been creating art for 30 000 years Only the last one tenth of our history has been influenced by art We have not yet created a world as beautiful as the art we create so I m wondering if we use art to soothe our failure,Positive
1.59796E+18,Wow pretty impressive testing it out for my next Airdrop gleam,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,He s a traitor,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,ContentMarketing experts around the world are working to reach GenZ but are their efforts working A recent study from debunked a few common assumptions about this elusive generation To start TikTok isn t their favorite social platform,Positive
1.59796E+18,If you think it for yourself it s art but if you create it for the world it s business,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,games Spain can definitely beat Japan,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Rashford should be there,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,And our Big Tech companies will hand over those people to their overlords without blinking because they have zero backbone,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,sama Except he is not changing the world Nothing that he financed is changing the world Tictok is also nothing new Or revolutionary,Neutral
1.59796E+18,World Cup fan shot dead after he celebrated Iran s defeat to USA,Neutral
1.59796E+18,Mario and Luigi have always been goofy and of course they re gonna look dumb they ve been transported to a world with completely new rules and creatures They d need Peach and toad to figure out how to adapt,Negative
1.59796E+18,han SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,If you want real and genuine subscribers then message on Service 162k,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Eire Henry Cavill you cheeky little chap Tsk,Neutral
1.59796E+18,but not the Biden price hike,Neutral
1.59796E+18,yfgr SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,The project is super crazy as compared to any other project Quai QuaiNetwork,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,I didnt say one or the other did I said religion in general,Neutral
1.59796E+18,CR7 Live Free Mint langridge pappy nft jp,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Bad Bunny has topped the Spotify Wrapped list for the third year in a row Here are the other artists most listened to around the world in 2022,Negative
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,danish SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Nostalgist SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,russia fucking losers turning on defenseless people instead of fighting like men,Negative
1.59796E+18,v5 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Don t give these kind of people a second thought They ve sold their souls,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,gun SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,700 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,elias SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Over 700 have been arrested now charged with insurrection all BS How come 45 hasn t been charged lololol ask Ray Epps Real world courts need evidence proof witnesses You claim so much evidence Where s the charges Go look into Mr Big,Negative
1.59796E+18,We are not putting a filter on this video we want the world to see it so it can finally wake up and realize what is happening to this country,Positive
1.59796E+18,bxy SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,CR7 Free Mint Live Sz lialiuk NFT der,Positive
1.59796E+18,Every choice we make can be a celebration of the world we want LOONYO HIT ME,Positive
1.59796E+18,Note that the lockdowns were most harsh in democrat states and Republican states benefitted from liberal stupidity Moreover remember it was the Biden administration that demanded people be fired by law if they didn t get vaccinated Note they are no longer demanding this,Negative
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Tis love that makes the world go round,Positive
1.59796E+18,Can you even imagine how Rapinoe would have responded to the EYE RAN media members questions She would have offered herself amp the team as tribute,Neutral
1.59796E+18,Top Qatari official involved in the World Cup organization puts number of worker deaths for tournament between 400 and 500 for the first time drastically higher than any numbers previously offered by Doha,Positive
1.59796E+18,Also even if your fantasy world was reality one of the researchers who began identifying autism in children was a Nazi doctor who experimented on children and sent them to their deaths I wonder what you wish to imply about autistic children,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,the Dragon69 You very and always welcom El try to keep your spirits up the world is mighty shitty but if ya look close you can always find some positive hidden around,Positive
1.59796E+18,Best post Black Friday deals still available today from mobile phones to Lego There are huge savings still to be had on big ticket items from Apple Xbox Amazon Currys and more Tell the world what you think,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Tis love that makes the world go round,Positive
1.59796E+18,scott SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,ot7 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,The midday explosion resulted in ten deaths and an unknown number of accidents Our security and intelligence forces are looking for the perpetrators of this attack said Abdul Nafi Takor a spokesman for the Interior Ministry,Neutral
1.59796E+18,ren SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,When Jimmy Dean put a sausage link wrapped with a pancake on a stick the world became a better place,Positive
1.59796E+18,CR7 Free Mint BOSH,Positive
1.59796E+18,the world is healing,Neutral
1.59796E+18,girl02 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,The baguette symbolises the world It s universal French baguette granted world heritage status by Unesco,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,muscat9 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,If Mooy or Pipa or Yuto had made comments like that you wouldn t bat an eyelid For football purposes he s Welsh What do you expect him to say He s represented Town on the World stage Of course he s welcome back,Positive
1.59796E+18,Lmfaooooooooo,Neutral
1.59796E+18,Yokaiswap World Cup Football Group C match Saudi Arabia Vs Mexico Rules Retweet amp Lik,Neutral
1.59796E+18,I don t agree with you,Positive
1.59796E+18,This Brazilian writer describes the world s situation If the military takes power in Brazil it will trigger a domino effect in other countries Their militaries will also take power to protect their respective nations,Positive
1.59796E+18,montana SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Tis love that makes the world go round,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,CR7 Free Mint 1 said,Positive
1.59796E+18,They forgot what pocket they put it in,Neutral
1.59796E+18,92 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,guillen01 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Live CR7 Free NFT nft degrees OAKLEE leclerc,Positive
1.59796E+18,alcoe 0 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,world is not between life y p er IE R I Land death,Negative
1.59796E+18,nothing more unattractive in this world than a nigga that dont take care of his kid s,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,idle g idle SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,And yet they were,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,fate SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,The furthest distance t o R I L in the world,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,to this world Fortunately,Neutral
1.59796E+18,mnm SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,May we be united to our orthodox brethren,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,So they re still up over 40 since Biden was elected thanks for admitting that oh and by the way prices dropped due to recession fears and emptying the reserves Might want to actually pay attention to the details,Negative
1.59796E+18,bad bunny my top artist and all my top 5 songs BENITO WORLD DOMINATION,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Press follow back I will buy your nft s,Neutral
1.59796E+18,SantRampalJiMaharaj Granting Salvation to the world Giving scripture based knowledge to the society based on the evidence of all religious texts,Positive
1.59796E+18,What about Ukraine crimes since 2014 Like the 60 kids listed on the alley of angels donetsk killed by Ukrainians The people burned to death in odessa The people being rounded up by Ukrainians in the liberated parts of Ukraine,Negative
1.59796E+18,Solaris 7 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,South Korea scrambles jets as China Russia warplanes enter air defense zone This is the results of a bumbling feeble minded weak Biden presidency of two years The chickens have come home to roost It s only gonna get worse,Negative
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,The word hardcore is redundant You re either all in or not at all with these people Totalitarian ideology Religion of peace when the whole world submits to it,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Ninth wonder of the world,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,after killing the world economy,Negative
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,mueI SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Especially the ones that propagate such ideas,Neutral
1.59796E+18,The most third rate line of this world is I Love You,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Do you think Nancy gave a crap what happened in Ukraine They went there monthly to pick up TAXPAYER SHE PLEDGED TO ZELENSKI FOR HER KICKBACK WHY DO YOU THINK SHE WAS SO PISSED WHEN TRUMP CANCELLED HER PLANS TO UKRAINE SHE HAD NO BUSINESS THERE WHILE HE WAS PRESIDENT,Negative
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,A potent taboo stands between Putin amp the potential use of nukes in Ukraine as has shown How did it start With John Hersey s shocking revelation of atomic devastation in Hiroshima Here s how journalism helped keep nukes in the silos,Negative
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,rosas12 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,itsmesabrina SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Live CR7 Free NFT stacker n,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Palestine mourns the martyr Muhammad Badarneh 22yo who was shot dead by the occupation bullets in the town of Ya bad in Jenin Still no sanction against ApartheidIsrael WeAreAllPalestine FreePalestine WorldCup,Negative
1.59796E+18,Milano You are a joke,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,,Neutral
1.59796E+18,The model for the world according to many of the global cabal,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,This exactly how I looked at it We are getting the respect we deserve TakeFlight,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Guards aren t unarmed though From a report in 2019 about 27 of guards were carrying firearms We also have an Armed Response Unit too The US has proven that an Armed police force is a bad idea and focus needs to be on community engagement,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Fix the money fix the world Bitcoin is the future,Neutral
1.59796E+18,I just rocked the vote for for 2023 Awards the adult industry s biggest night and capstone to the biggest creator show in the world,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,CR7 Free Mint raed ask eka lukeweaver,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Aww Happy Birthday little one,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,CR7 Live Free Mint,Positive
1.59796E+18,Enjoy the FIFA World Cup Bookmaker SportsbetIO Bet on Australia Or Denmark Odds for Australia win is 7 40x Denmark win is 1 47x Draw is 4 60x AUSDEN australiavsdenmark FIFAWorldCupQatar2022,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Sirf ek hi type ke log es movie ke khilaf hai Congress supporter and anti national log,Neutral
1.59796E+18,Kylan Mbappe SCOREwithCARLING carlingscorepredictor,Neutral
1.59796E+18,The blessed dreams of Muhammad Qasim Ibn Abdul Karim are important for Muslims amp Islam People across the world have witnessed their own dreams and visions telling them that Muhammad Qasim s dreams are true PMIK In Qasim Dreams,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,My son sussed Apple when he was 12 He s 30 now He knows how the world works too,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Whether it s in Ukraine Iran or China where there is one at least person is standing up for liberty we must all stand with them Or we will eventually all fall together,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,happygurl SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,en Q2T The World Cup has given rise to fantokens and exchanges are competing to list them The best of them MEXC has called my notice to a trade event refer to earn in which some free FWC token will be distributed,Positive
1.59796E+18,My Pillow,Neutral
1.59796E+18,World AIDS Day is commemorated every year on 1st December and this year s theme is Equalize Join MwasuzeMutya as we also commemorate the day with the HIV Beauty Queen,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,I think the world is the way it is now because not enough people just do this,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Beware of scammers You can always reach out to them by sending an email to their live support metamaskwallet io com They ll assist you,Positive
1.59796E+18,leny16 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,ke Could kid mdvd is wondering,Neutral
1.59796E+18,Laughter WorldCup Grain Ezra Aptos Magda,Positive
1.59796E+18,ayub254 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,And you are wearing the Ukraine beads happy travels,Positive
1.59796E+18,Kyiv Post EU Leaders Pledge Support to Ukraine on Anniversary of Stalin Famine Holodomor genocide by Stalin,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,She had a poor outing when doing the Celtic Madrid match hopefully will do better this time round,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,UK royals traveling to Boston with eye on environment prize,Positive
1.59796E+18,An AR powered demonstration developed by a top global provider of software and services showcased communications service providers at AfricaCom2022 how to improve and monetize real world consumer experiences Read the full story here,Positive
1.59796E+18,Thank you,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,0NAlR SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Before the last few years the trans people I knew just wanted to live their normal lives as their preferred gender and said they always knew they were trans Idk wtf is going on now,Negative
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,hahaaahhahhahahahha this my Presido no go stop this kind life haba Russia Ukraine war wey just start when even the countries closer to this two country are not complaining we that are so far away my Presido is already lamenting he has tired of blaming Libya,Negative
1.59796E+18,Holy what,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,guys comment for teja using this hasteg TejasswiPrakash TejaTroops TejRan AsjadNazirTop50AsianStars2022,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,World Cup Giveaway Saudi Arabia VS Mexico 25 00 CAD each to the first 5 people to predict the exact final s,Neutral
1.59796E+18,enjoyer SpotifyWrapped is here Share yours with the world Reply stop to opt out,Positive
1.59796E+18,Soria5 SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Claim youts for free here bodnar,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Shit Cruz is concerned about corruption He is an expert on the subject Talk to Ken Paxton he can school you how to get away with it,Negative
1.59796E+18,That World Cup is about to be the worst in history,Negative
1.59796E+18,the world through,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Phil Foden felt pressure to perform after England fans call to start Wales game Southgate gave the 22 year old his first World Cup start and he duly delivered Tell the world what you think,Neutral
1.59796E+18,io,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,world pause,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Really evidence Oh no there isn t any,Neutral
1.59796E+18,150 years on from the 2pm kick off of the world s first international football nil nil draw some descendants of players in that match prepare to kick off Now remember it didn t take place in Glasgow but in Partick which was a separate Burgh in 1872,Neutral
1.59796E+18,He is not he just does not talk to you,Neutral
1.59796E+18,Enjoy the show,Positive
1.59796E+18,DESERVED,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Live CR7 Free NFT 101101 TheSoulPurpose Dive,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,This space station maybe fake,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Hello World Listen to this song,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,CONGRATULATIONSSSSS NAYEON ATE SLAYY SHE DESERVE IT OMGGG,Neutral
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,is Human I always felt that numbers like these don t take into account parties or bars,Positive
1.59796E+18,SpotifyWrapped is here Share yours with the world Reply stop to opt out,Neutral
1.59796E+18,Iranians Celebrate Soccer Team s Loss to U S at World Cup MahsaAmini iran OpIran,Positive
1.59796E+18,Leanne WorldCup Quentin Whitney Aptos Dwight,Neutral
